,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],baseline_concentration[CO2],seed,stochastic_run,use_seed
1309806,16.95056789,2.222536865,17.24205755,124.2988615,0.597696122,4.541185496,0.773740104,1.080605875,1.377297904,0.52048039,8.712873319,27.6514002,0.003060248,5.026738899,0.000822171,0.03127901,-0.003055527,-0.003169722,-0.000110109,-2.72E-06,-0.000682833,-2.30E-06,-4.51E-05,-8.70E-06,1.72E-07,0.001195246,4.32E-08,-252.2666418,0.000203991,0.001259562,-7.17E-05,8.34E-05,-0.000241858,0.002528825,1.077764294,0.98175404,1.362558514,1.130689448,0.974903432,0.648858312,0.969802055,1.066585653,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,1.129563317,280.5296838,523968357,FALSE,FALSE
1312030,8.671031348,5.087543921,8.865452571,97.01425162,1.648274263,1.534319398,0.89807194,1.428251872,0.782337813,0.431231567,8.03755254,27.24196336,0.002782325,4.519877537,0.001635517,0.030667806,-0.003424816,-0.004639187,-4.11E-05,1.48E-06,-0.00066495,-5.27E-07,-2.81E-05,-7.39E-06,0.035052022,6.66E-32,0.083554858,-0.261074367,0.000156431,0.001421568,-3.42E-05,1.32E-05,0.000413181,0.001240048,1.099105041,1.162046634,1.5037827,0.973991527,0.992347018,1.470122403,1.294777053,1.017498939,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,1.042580825,280.100098,524855733,FALSE,FALSE
1313265,15.62344609,3.630827457,8.794718766,153.2223321,2.134604072,3.022356226,0.788777349,1.052269208,1.324748738,0.410488761,9.590419614,34.54256241,-0.003619334,3.796179297,0.003925181,0.009856538,-0.004950415,-0.002469941,-6.64E-05,-1.24E-05,-0.000624293,-3.56E-06,-3.37E-05,-8.59E-06,0.002245761,1.36E-20,0.000678656,-1.452515384,0.000273573,0.001310781,-6.60E-05,3.09E-05,0.000420335,0.002749579,0.78527107,0.946873451,0.539160359,1.334838233,0.985420712,1.137171754,0.518281047,1.131038907,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,0.971881887,278.5305426,525348498,FALSE,FALSE
1317726,5.889094463,3.29130363,25.76173374,76.92079699,2.15302424,2.583858704,0.548164272,1.088252418,0.888854656,0.304380458,6.378656788,35.74270183,-0.002817645,0.66354091,0.005515064,0.029272064,-0.001959451,-0.003853454,-9.60E-05,2.04E-05,-0.000580957,-2.25E-06,-5.44E-05,-8.22E-06,0.008823546,0.407293145,0.006338171,-1.123263107,0.000232169,0.000822533,-3.50E-05,0.000110696,0.000616625,0.002242775,1.023064348,0.907231771,1.06682534,0.849899848,1.020210017,1.005621314,0.846035427,0.894860683,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,1.430760943,278.137169,527128437,FALSE,FALSE
1317854,10.29589007,3.262318134,24.11819805,230.476546,1.578262477,2.347794403,0.450260797,0.490569061,0.852828636,0.324642979,7.006463086,34.81949834,9.24E-05,-0.432224064,0.004542043,0.046666875,-0.005355367,-0.00242579,-8.58E-05,1.64E-05,-0.000543087,-2.59E-06,-3.15E-05,-6.04E-06,0.002936659,0.306928335,0.00149659,-1.14553881,0.000200997,0.000642519,-2.46E-05,6.44E-05,0.00019757,0.000629077,0.969157448,1.090164733,2.255553186,0.935518831,1.020702847,1.202850063,2.374490887,0.93982115,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,0.792114918,275.0574831,527179509,FALSE,FALSE
1319892,2.498990917,5.125954683,21.1673823,49.45067851,0.737902089,2.854671238,1.031584803,1.722329346,0.326052541,0.263885287,7.8715729,32.33160979,0.00040046,1.137064768,0.003388424,0.011286835,0.000684745,-0.004189004,-0.000101425,-1.27E-05,-0.000563888,-1.86E-06,-4.79E-05,-8.70E-06,3.51E-07,4.64E-07,1.63E-07,-29348.53029,0.000272929,0.001496303,-0.000203417,5.11E-05,0.000471594,0.002709014,1.124619059,1.01279224,1.401359847,0.938553218,0.826901955,0.597019018,1.321635921,1.005409816,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,1.227264677,281.089724,527992671,FALSE,FALSE
1322400,1.171878249,6.167790094,19.15245547,109.2008175,1.661221615,2.127203662,1.703517662,1.741554689,0.846462807,0.481481781,7.789658155,29.39899151,0.003735214,3.496001202,0.00127978,0.013603258,-0.005481473,-0.000367408,-8.41E-05,-1.76E-05,-0.000634422,-3.23E-06,-2.05E-05,-8.18E-06,0.000480576,0.015907397,1.30E-15,-9.965565983,0.000358704,0.000910995,8.10E-05,-0.000205839,0.000156759,0.001452169,0.90709912,0.929770878,0.597720442,0.781904845,0.993630605,1.492858234,1.312815157,0.999022964,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,0.949878576,277.9307194,528993363,FALSE,FALSE
1325035,15.34429936,3.246421775,22.6393326,126.5373511,1.421863773,2.579447499,0.600080509,0.511816272,1.335972458,0.607575444,8.048540316,25.98660286,0.00673695,5.450209143,-0.000319922,0.045101442,-0.004758458,-0.003994331,-7.70E-05,-7.84E-06,-0.000603171,-4.27E-06,-6.57E-06,-7.69E-06,0.025175068,2.56E-35,1.65E-13,-0.817454959,0.000179667,0.001153353,-0.000103275,-5.55E-05,8.50E-05,0.001870951,1.134110513,1.057807665,1.55989676,0.947216368,1.000551778,0.526614,1.411888372,1.018148603,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,0.921787814,276.1245502,530044728,FALSE,FALSE
1325380,4.142797289,5.590270949,10.07412505,58.34009526,0.975033851,3.942222689,1.528615634,2.122079373,0.983382447,0.641066438,9.514452088,24.29981189,0.005839748,5.167660152,-2.76E-05,0.015376463,0.001430695,-0.002713312,-8.05E-05,-2.69E-05,-0.00062656,-3.85E-06,-4.86E-05,-8.19E-06,0.029035688,1.21E-35,1.35E-12,-0.459396649,0.00023309,0.001615965,6.30E-05,8.32E-05,0.000182101,0.001435054,0.894176922,1.072082285,-0.275200705,1.574107248,1.02293876,0.898322057,0.489976666,1.126315006,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,0.886455081,280.2491782,530182383,FALSE,FALSE
1325715,3.901480361,4.148623621,4.339392997,120.8086482,1.820481838,3.506381387,1.029460953,1.274190288,0.911017796,0.142136473,7.760572246,34.09999157,-0.000993274,1.419136991,0.0047979,0.045300218,-0.003617005,-0.00136675,-9.92E-05,1.71E-06,-0.000595878,-2.48E-06,-6.29E-05,-9.20E-06,0.000917805,4.791609068,3.73E-14,-0.261173807,0.000254611,0.001535903,-7.66E-05,-3.49E-05,1.98E-05,0.000320115,0.999337178,0.892690978,-0.298261603,0.758542867,1.086272976,1.037315823,0.903674509,0.996532759,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,1.057242171,275.2351898,530316048,FALSE,FALSE
1329986,5.253971293,4.376736929,17.97333792,87.48346734,1.972484443,2.265293037,1.075380337,1.441207608,0.755945533,0.48668925,6.853244808,33.60014906,0.000371475,2.065048588,0.002539169,0.031556889,-0.002422264,-0.00354459,-8.56E-05,-2.30E-05,-0.000533231,-2.67E-06,-2.48E-05,-9.41E-06,0.008431407,57558.17603,9.74E-18,-0.508196118,0.000219214,0.001343873,-3.01E-05,-2.49E-05,0.000220029,0.001395467,1.123253435,1.045393221,0.793026028,1.039982911,0.957243618,1.261504439,0.92145031,0.929644621,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,1.046987106,277.2399064,532020177,FALSE,FALSE
1333156,4.518605153,4.21151507,6.996940288,283.2562328,1.86319502,2.110630278,0.696278378,0.639464036,0.648618904,0.500684072,8.150628555,36.8315233,-0.002070837,-1.410917049,0.005668388,0.014284679,-0.004500207,-0.001816307,-7.56E-05,3.99E-06,-0.00061882,-1.93E-06,-5.17E-05,-9.29E-06,0.021705712,1.84E-32,0.299833092,-1.943537115,0.000249325,0.001242398,-3.33E-05,0.000130794,0.000545231,0.001859087,0.91766478,0.996293993,1.433594235,0.345595882,1.253713506,1.063929639,1.41845632,1.02560928,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,0.906075714,275.6941965,533285007,FALSE,FALSE
1333586,0.981146779,3.988318285,8.422932118,55.8245771,0.818317261,2.463498926,0.829158532,1.427648438,0.356706441,0.365608934,6.512137305,35.03456186,-0.001849863,-0.088500316,0.004455674,0.029351275,-0.007099494,-0.002403289,-6.72E-05,1.99E-05,-0.000571165,-2.53E-06,-1.52E-05,-7.72E-06,0.045402299,317.9355391,1.09E-23,-1.236946539,0.000224459,0.001503467,-3.00E-05,4.31E-05,0.000418011,0.001192271,0.83192213,0.930836064,1.476269688,0.834254316,1.113807714,1.433755203,1.375418633,0.905081758,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,1.056657711,280.1684015,533456577,FALSE,FALSE
1334175,7.994971862,2.020262087,24.59913887,92.08873021,1.092973692,3.89073555,1.151202432,1.433626584,1.129809237,0.263002609,7.491075131,36.74422634,-0.00290921,-0.708758813,0.005886843,0.024132283,-0.006350306,-0.004910799,-8.22E-05,-1.95E-05,-0.000590589,-1.82E-06,-4.17E-05,-7.90E-06,0.010080618,2.022926901,5.62E-11,-0.984200893,0.000227468,0.00065176,1.08E-06,2.52E-05,0.000239233,0.001341432,1.096173077,0.977716996,0.003886123,1.077394815,1.121770943,0.79763867,1.981138447,0.97674237,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,0.968943263,276.9548272,533691588,FALSE,FALSE
1335991,7.255408706,3.592038674,9.783544397,126.4713277,1.482174342,3.638266486,1.308453693,1.559929223,0.793878172,0.645005486,8.176878858,30.26921938,0.001453906,4.024544642,0.001833427,0.074309316,-0.008098893,-0.000406363,-7.46E-05,-7.99E-07,-0.000618607,-2.76E-06,-3.36E-05,-7.17E-06,0.035289335,9.78E-38,5.26E-13,-0.639007026,0.000253371,0.001446087,-3.80E-06,-0.000179072,0.000208441,0.000964116,1.168955615,0.91479485,0.413882884,0.507493035,0.99553625,0.367815742,1.422564078,1.027659638,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,1.006955646,279.1469986,534416172,FALSE,FALSE
1339580,4.800916284,5.669778834,5.804888477,109.0092309,0.676153917,1.561631178,1.344384101,1.478988134,0.326510731,0.644384814,9.006382688,29.95098406,0.001837147,2.857717179,0.002595513,0.051470875,-0.003151498,-0.003577545,-8.11E-05,-8.91E-06,-0.000646137,-2.89E-06,-2.83E-05,-8.08E-06,0.003116299,1.286035598,0.00629588,-1.417802939,0.000187775,0.001134309,-9.56E-05,-2.89E-05,0.000142608,0.000488698,1.183334464,0.916819976,0.701085093,0.825282136,0.75855627,1.316721528,1.73340132,1.088029204,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,0.974626251,280.0653914,535848183,FALSE,FALSE
1341474,3.51705471,4.041520991,25.28339834,34.62143673,1.454906551,0.733298641,0.827741243,0.930200018,0.902832575,0.381949325,6.603551599,28.53677474,0.003940733,5.063761808,-0.000237993,0.008925498,-0.005979071,-0.003297453,-0.000105161,-1.61E-05,-0.000570373,-2.83E-06,-6.24E-05,-9.61E-06,2.28E-07,2.65E-05,1.77E-07,-5385.04449,0.000193197,0.001480582,5.49E-05,2.76E-05,0.000592889,0.001457707,1.079496667,0.974856141,0.622383253,0.946495157,0.839670478,0.880600302,1.387830471,0.911649914,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,1.017914054,277.4642209,536603889,FALSE,FALSE
1343470,12.02874336,3.700213883,13.37665394,81.83788478,0.89900252,3.954738975,1.2198762,1.189263319,1.126720346,0.466031215,7.661196772,30.18870954,0.00534341,0.6974461,0.001031143,0.027346515,-0.002245021,-0.004111136,-8.11E-05,-1.55E-05,-0.000575509,-3.59E-06,-3.54E-05,-7.72E-06,0.00339315,2258.543538,4.39E-17,-1.080336362,0.000282815,0.000820811,1.71E-05,-0.000117615,0.000205016,3.30E-05,1.013662064,0.929811137,2.533967837,1.010930763,1.096510415,0.645636913,1.226765142,0.989138971,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,0.91776237,276.9521707,537400293,FALSE,FALSE
1349547,6.691624846,3.371089504,4.973391514,192.7138851,1.637637741,2.136625789,0.715126526,0.852138382,0.678474946,0.469744597,7.633571937,27.93062231,0.002008718,4.188254359,0.002334202,0.043328728,-0.006803897,-0.002456713,-8.75E-05,-5.32E-05,-0.00062255,-3.21E-07,-2.20E-05,-7.75E-06,0.033595904,1.18E-31,0.028964395,-0.693008499,0.000288761,0.001577331,4.56E-05,0.0001244,0.000278816,0.001579479,0.966707393,0.99685958,1.381855872,0.84939965,0.725896052,1.590201085,2.777385931,0.98703799,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,0.800093981,280.0623078,539825016,FALSE,FALSE
1350686,9.710128615,2.395561332,9.860671769,145.313648,1.717580607,2.368706957,0.902156302,0.865773416,0.944510078,0.447750441,7.280081795,28.4661292,0.005064629,3.459054777,0.000459684,0.076226315,-0.006384398,-0.005333742,-8.95E-05,-1.66E-05,-0.000656558,-2.86E-06,-2.97E-05,-8.64E-06,0.070045544,154.7311765,5.94E-25,-0.52608218,0.000209243,0.001496636,-0.000138049,9.88E-06,-0.000132629,0.001270949,1.016047599,1.062666397,0.824234561,0.701481901,0.990541329,0.369908267,-0.369606277,0.960653073,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,0.870713837,277.586984,540279477,FALSE,FALSE
1351277,7.906872017,6.242759313,12.30075713,95.09758145,1.448459212,1.83077807,1.003743042,1.199322056,0.800423056,0.627107318,8.529753766,32.00806142,0.000938564,3.161247366,0.002188804,0.057953435,-0.003560862,-0.002908544,-4.43E-05,-3.63E-05,-0.00066633,-2.65E-06,-3.89E-05,-8.63E-06,0.036457642,7.81E-40,2.33E-12,-0.773039885,0.000283351,0.001143184,-0.000101764,1.06E-05,0.000339119,0.000500025,1.026290633,1.049964141,1.381712854,0.571621504,1.359301853,1.693641694,0.714379033,1.053070811,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,0.998238875,276.5482916,540515286,FALSE,FALSE
